champion,damage_objectives,damage_building,damage_turrets,kda,turret_kills,vision_score,damage_total,gold_earned,role,minions_killed
Zoe,1812.0,2526.0,1812.0,14.0,0.0,30.0,116831,11084,Other,Many
Kaisa,1585.0,8928.0,1585.0,2.0,0.0,30.0,117358,10956,Other,Many
Yasuo,11069.0,20186.0,11069.0,3.375,3.0,23.0,214285,19510,Other,Many
Leona,889.0,1304.0,889.0,2.1666666666666665,0.0,62.0,18376,7061,Other,Few
Rell,315.0,315.0,315.0,1.25,0.0,27.0,10223,3775,Other,Few
Nautilus,515.0,515.0,515.0,4.6,0.0,118.0,27126,9855,Other,Few
Lux,53.0,1121.0,53.0,0.8181818181818182,0.0,50.0,32145,7735,Other,Few
Viktor,1018.0,1018.0,1018.0,3.25,0.0,24.0,194060,14098,Other,Many
Graves,5526.0,18744.0,5526.0,2.5,2.0,14.0,144922,10450,TopLane_Jungle,Many
Kaisa,1309.0,1309.0,1309.0,7.0,1.0,5.0,76876,7915,Other,Many
Rumble,2250.0,41991.0,2250.0,29.0,1.0,23.0,206572,16937,TopLane_Jungle,Few
Vex,1260.0,3296.0,1260.0,2.6,1.0,27.0,155112,11926,Other,Many
Leona,214.0,311.0,214.0,2.2,0.0,39.0,18711,5371,Other,Few
Lux,1325.0,1325.0,1325.0,1.25,1.0,64.0,28614,7375,Other,Few
Aphelios,1024.0,19361.0,1024.0,1.2666666666666666,0.0,33.0,193353,15281,Other,Many
Jax,1804.0,1804.0,1804.0,0.5,0.0,8.0,75104,6772,TopLane_Jungle,Many
Jhin,1564.0,8119.0,1564.0,5.666666666666668,0.0,16.0,183997,16187,Other,Many
Jhin,3814.0,4913.0,3814.0,5.666666666666668,1.0,33.0,177730,14328,Other,Many
Blitzcrank,0.0,0.0,0.0,0.4166666666666667,0.0,7.0,7700,3568,Other,Few
Kaisa,2303.0,2607.0,2303.0,2.5,2.0,20.0,96050,11076,Other,Many
Jhin,0.0,1483.0,0.0,2.333333333333333,0.0,11.0,62533,6316,Other,Many
Ezreal,2903.0,5319.0,2903.0,1.6,1.0,11.0,81389,8598,Other,Many
Nautilus,383.0,383.0,383.0,5.0,1.0,32.0,20084,6746,Other,Few
Yone,2095.0,2095.0,2095.0,1.5,1.0,11.0,134850,10279,Other,Many
Bard,1638.0,1638.0,1638.0,3.5,0.0,80.0,28903,7671,Other,Few
Leblanc,2481.0,4441.0,2481.0,8.0,1.0,13.0,70209,9976,Other,Many
Jhin,781.0,8747.0,781.0,1.0,0.0,31.0,153857,11419,Other,Many
Akshan,5853.0,10353.0,5853.0,1.625,3.0,39.0,195571,15927,TopLane_Jungle,Many
KogMaw,2577.0,5757.0,2577.0,3.375,4.0,45.0,192807,17139,Other,Many
Lux,2075.0,2075.0,2075.0,4.4,0.0,59.0,46216,9441,Other,Few
Caitlyn,13760.0,24674.0,13760.0,5.25,5.0,39.0,197310,14506,Other,Many
Nami,957.0,957.0,957.0,13.0,0.0,26.0,10486,5738,Other,Few
Irelia,1329.0,3593.0,1329.0,0.6666666666666666,1.0,16.0,86942,7416,TopLane_Jungle,Many
Orianna,9033.0,13504.0,9033.0,5.75,3.0,42.0,314726,21106,Other,Many
Ryze,4181.0,6793.0,4181.0,1.4285714285714286,3.0,20.0,233978,13197,Other,Many
Renekton,5383.0,6260.0,5383.0,1.4285714285714286,1.0,13.0,121906,10033,TopLane_Jungle,Many
Graves,0.0,35247.0,0.0,1.9,0.0,55.0,203833,14739,TopLane_Jungle,Few
Neeko,2843.0,2843.0,2843.0,2.5,0.0,21.0,80843,8010,Other,Many
Nunu,810.0,1790.0,810.0,14.0,0.0,2.0,79160,8383,Other,Many
Ezreal,1931.0,2882.0,1931.0,0.8,0.0,18.0,79514,7714,Other,Many
Kaisa,1077.0,8739.0,1077.0,2.4285714285714284,1.0,35.0,160143,12504,Other,Many
Caitlyn,8482.0,12486.0,8482.0,19.0,2.0,34.0,169660,14757,Other,Many
Vex,0.0,811.0,0.0,1.5,0.0,16.0,72348,6378,Other,Many
Lulu,1146.0,1893.0,1146.0,7.0,0.0,75.0,13696,8982,Other,Few
Thresh,339.0,339.0,339.0,0.8,0.0,28.0,14035,4658,Other,Few
Viktor,1912.0,5885.0,1912.0,1.6,1.0,14.0,153448,11517,TopLane_Jungle,Many
XinZhao,673.0,20661.0,673.0,16.0,0.0,17.0,86777,9076,TopLane_Jungle,Few
Jayce,5461.0,7820.0,5461.0,5.0,1.0,15.0,115256,10644,TopLane_Jungle,Many
Amumu,331.0,1708.0,331.0,2.7142857142857144,0.0,74.0,26547,8699,Other,Few
Thresh,0.0,2296.0,0.0,1.2857142857142858,0.0,72.0,18664,6673,Other,Few
TwistedFate,7372.0,10898.0,7372.0,25.0,2.0,25.0,101492,12231,Other,Many
Qiyana,2838.0,4784.0,2838.0,7.0,1.0,14.0,82178,9029,TopLane_Jungle,Many
Renekton,2348.0,4286.0,2348.0,0.6666666666666666,0.0,41.0,142432,11574,TopLane_Jungle,Many
TwistedFate,319.0,319.0,319.0,1.4,0.0,4.0,65090,6801,Other,Many
Irelia,2522.0,2522.0,2522.0,0.5,1.0,15.0,73511,7642,TopLane_Jungle,Many
Graves,0.0,0.0,0.0,0.5,0.0,19.0,56994,5881,TopLane_Jungle,Many
Viktor,82.0,82.0,82.0,0.0,0.0,14.0,36120,3668,Other,Few
Viego,367.0,27967.0,367.0,3.6666666666666665,1.0,32.0,146249,11653,TopLane_Jungle,Few
Thresh,0.0,0.0,0.0,1.25,0.0,50.0,18474,8517,Other,Few
XinZhao,3073.0,30761.0,3073.0,6.25,3.0,25.0,139152,12909,TopLane_Jungle,Few
Zoe,1900.0,1990.0,1900.0,1.125,0.0,24.0,74357,8779,Other,Many
Vex,2676.0,4299.0,2676.0,4.4,1.0,16.0,134160,13715,Other,Many
Jhin,954.0,8701.0,954.0,2.0,0.0,33.0,118873,11846,Other,Many
LeeSin,762.0,22017.0,762.0,2.833333333333333,0.0,21.0,141217,12991,TopLane_Jungle,Few
Yone,1232.0,4120.0,1232.0,0.875,0.0,11.0,105119,9453,Other,Many
Galio,641.0,1487.0,641.0,0.875,0.0,18.0,81370,7531,Other,Many
Karma,160.0,711.0,160.0,2.5,0.0,72.0,38815,10940,Other,Few
Qiyana,9513.0,21636.0,9513.0,8.333333333333334,4.0,26.0,175304,14790,TopLane_Jungle,Many
Jax,3410.0,4761.0,3410.0,0.75,1.0,15.0,73345,7851,TopLane_Jungle,Many
Kennen,3607.0,3836.0,3607.0,8.0,2.0,14.0,103297,9901,TopLane_Jungle,Many
Jayce,7734.0,17364.0,7734.0,3.6,4.0,35.0,237488,18802,TopLane_Jungle,Many
Kaisa,439.0,439.0,439.0,1.1666666666666667,0.0,16.0,80324,8741,Other,Many
Lulu,1430.0,1608.0,1430.0,5.333333333333333,1.0,49.0,15078,7930,Other,Few
Yasuo,7445.0,20239.0,7445.0,6.0,2.0,19.0,178559,14323,Other,Many
Gnar,1341.0,1341.0,1341.0,1.5,1.0,6.0,49865,5559,TopLane_Jungle,Many
Pyke,0.0,0.0,0.0,0.8,0.0,56.0,13855,6751,Other,Few
Kindred,5972.0,39215.0,5972.0,2.4,1.0,38.0,332061,20532,TopLane_Jungle,Few
Senna,4440.0,4440.0,4440.0,3.75,2.0,36.0,30271,7319,Other,Few
Kindred,60.0,1492.0,60.0,0.7,0.0,23.0,68620,7544,TopLane_Jungle,Many
LeeSin,1740.0,3930.0,1740.0,5.0,0.0,11.0,88542,7155,TopLane_Jungle,Many
Taliyah,0.0,43366.0,0.0,2.75,1.0,33.0,173063,11698,TopLane_Jungle,Few
Ezreal,3479.0,3776.0,3479.0,1.75,2.0,13.0,63120,8566,Other,Many
Nidalee,1858.0,40904.0,1858.0,3.8333333333333335,3.0,33.0,153640,11835,TopLane_Jungle,Few
Yasuo,7685.0,8958.0,7685.0,4.2,4.0,17.0,137236,14204,Other,Many
Vex,0.0,207.0,0.0,0.7,0.0,49.0,14025,4686,Other,Few
Vex,0.0,87.0,0.0,0.4444444444444444,0.0,26.0,25560,4888,Other,Few
Lux,1176.0,3782.0,1176.0,4.333333333333333,0.0,81.0,33794,9378,Other,Few
Qiyana,14762.0,24194.0,14762.0,7.25,3.0,36.0,245805,22748,Other,Many
Viktor,1454.0,1454.0,1454.0,1.5,0.0,8.0,31430,4255,TopLane_Jungle,Few
Thresh,1134.0,2250.0,1134.0,1.8,1.0,46.0,12510,6446,Other,Few
Renekton,3485.0,4468.0,3485.0,4.25,2.0,23.0,195652,15932,TopLane_Jungle,Many
Karma,2494.0,2494.0,2494.0,3.5,1.0,23.0,17427,5638,Other,Few
Graves,3572.0,8238.0,3572.0,0.7692307692307693,2.0,19.0,105493,8859,TopLane_Jungle,Many
Twitch,2375.0,2375.0,2375.0,1.8571428571428568,1.0,18.0,226152,15922,Other,Many
Graves,1950.0,12300.0,1950.0,3.5,0.0,45.0,190853,16664,TopLane_Jungle,Few
Maokai,124.0,353.0,124.0,9.0,0.0,45.0,31160,7806,Other,Few
Yuumi,622.0,850.0,622.0,2.25,0.0,40.0,9086,5384,Other,Few
Syndra,1530.0,2283.0,1530.0,0.6666666666666666,0.0,21.0,122625,8913,Other,Many
Zoe,909.0,13292.0,909.0,4.833333333333333,0.0,31.0,161545,14519,Other,Many
Viego,0.0,1803.0,0.0,0.375,0.0,6.0,66250,4854,TopLane_Jungle,Few
Lucian,5312.0,10265.0,5312.0,5.0,2.0,20.0,116362,11466,Other,Many
LeeSin,1589.0,22924.0,1589.0,14.0,1.0,17.0,105487,8557,TopLane_Jungle,Few
Yone,973.0,6391.0,973.0,1.1666666666666667,1.0,22.0,207910,12373,Other,Many
Gangplank,3441.0,3441.0,3441.0,7.5,0.0,20.0,89255,10480,TopLane_Jungle,Many
Leblanc,3358.0,3634.0,3358.0,9.0,2.0,38.0,85745,10462,Other,Many
Lulu,879.0,879.0,879.0,11.0,0.0,20.0,8975,5959,Other,Few
Jhin,1251.0,6014.0,1251.0,1.8,1.0,12.0,73085,8979,Other,Many
Katarina,2231.0,2231.0,2231.0,0.5,1.0,14.0,116384,9509,Other,Many
Graves,3323.0,49282.0,3323.0,6.0,3.0,49.0,304379,17817,TopLane_Jungle,Few
Kennen,509.0,4327.0,509.0,4.0,0.0,28.0,101842,11527,TopLane_Jungle,Many
Neeko,929.0,1650.0,929.0,1.0909090909090908,0.0,85.0,31781,9685,Other,Few
LeeSin,0.0,1942.0,0.0,0.2857142857142857,0.0,15.0,72897,5379,TopLane_Jungle,Few
Talon,244.0,21450.0,244.0,5.75,0.0,32.0,186905,13696,TopLane_Jungle,Few
Kindred,4062.0,6742.0,4062.0,5.0,1.0,14.0,70093,9968,Other,Many
KogMaw,4730.0,8333.0,4730.0,1.125,3.0,19.0,109141,10614,Other,Many
Talon,692.0,5229.0,692.0,3.6666666666666665,0.0,26.0,106786,8899,Other,Many
Jayce,5122.0,9258.0,5122.0,2.0,2.0,20.0,106897,10034,TopLane_Jungle,Many
Lux,71.0,329.0,71.0,2.1666666666666665,0.0,45.0,28351,7221,Other,Few
Sylas,3476.0,4254.0,3476.0,13.0,1.0,17.0,82269,9299,TopLane_Jungle,Many
Ryze,191.0,3120.0,191.0,2.142857142857143,0.0,24.0,168532,12436,Other,Many
Jayce,1343.0,5770.0,1343.0,1.0,1.0,14.0,154142,12751,TopLane_Jungle,Many
Kaisa,5152.0,5152.0,5152.0,6.0,1.0,5.0,77075,7449,Other,Many
Gragas,1325.0,40220.0,1325.0,2.625,0.0,36.0,159519,10663,TopLane_Jungle,Few
Tryndamere,6118.0,11486.0,6118.0,1.5,2.0,23.0,174868,11640,Other,Many
Viktor,1808.0,1808.0,1808.0,0.0,1.0,10.0,49606,5406,Other,Many
Jax,6626.0,12166.0,6626.0,5.0,3.0,23.0,136910,13405,Other,Many
Akali,1749.0,1749.0,1749.0,3.0,1.0,14.0,84949,9404,TopLane_Jungle,Many
JarvanIV,579.0,24753.0,579.0,3.0,1.0,22.0,107360,8060,TopLane_Jungle,Few
Jinx,4328.0,5271.0,4328.0,1.9,2.0,43.0,187688,13840,Other,Many
Lulu,364.0,580.0,364.0,3.6666666666666665,0.0,33.0,9568,4817,Other,Few
Gangplank,3774.0,3774.0,3774.0,0.4444444444444444,1.0,12.0,90808,7846,TopLane_Jungle,Many
Nautilus,382.0,797.0,382.0,1.8571428571428568,0.0,98.0,19715,8368,Other,Few
Kaisa,3500.0,17349.0,3500.0,2.8571428571428568,1.0,40.0,220156,15737,Other,Many
Akali,796.0,2326.0,796.0,1.3333333333333333,0.0,20.0,79952,7189,Other,Many
Viktor,705.0,12837.0,705.0,1.2222222222222223,0.0,19.0,152056,11207,TopLane_Jungle,Many
Talon,0.0,5571.0,0.0,14.0,0.0,18.0,92388,8147,TopLane_Jungle,Few
Qiyana,4463.0,13681.0,4463.0,19.0,1.0,15.0,133529,12669,Other,Many
Sylas,748.0,9367.0,748.0,6.666666666666668,0.0,17.0,172092,14652,TopLane_Jungle,Many
Kaisa,2614.0,2947.0,2614.0,1.5,1.0,28.0,141198,11476,Other,Many
Jhin,1038.0,2191.0,1038.0,2.333333333333333,0.0,26.0,120767,11751,Other,Many
Senna,2652.0,2652.0,2652.0,8.0,0.0,28.0,28267,7582,Other,Few
Karthus,625.0,39492.0,625.0,5.0,3.0,19.0,166779,10700,TopLane_Jungle,Few
Yone,881.0,12952.0,881.0,1.375,0.0,22.0,225369,15973,Other,Many
Qiyana,3039.0,3302.0,3039.0,1.5,0.0,25.0,119440,10567,TopLane_Jungle,Many
JarvanIV,0.0,12152.0,0.0,1.3333333333333333,0.0,22.0,80462,8638,TopLane_Jungle,Few
Leblanc,1206.0,1206.0,1206.0,9.0,0.0,16.0,42345,6901,Other,Many
Tryndamere,5699.0,8240.0,5699.0,1.0,2.0,15.0,133475,11269,Other,Many
Qiyana,759.0,11644.0,759.0,2.1666666666666665,0.0,28.0,129850,12475,Other,Many
Kaisa,3860.0,16972.0,3860.0,7.0,1.0,21.0,102548,8770,Other,Many
Nidalee,0.0,5907.0,0.0,5.0,0.0,25.0,61522,8590,TopLane_Jungle,Few
Gragas,0.0,1259.0,0.0,1.0,0.0,15.0,59190,5075,TopLane_Jungle,Few
Yone,5106.0,25101.0,5106.0,1.7777777777777777,2.0,37.0,271919,17630,Other,Many
Caitlyn,11950.0,15812.0,11950.0,19.0,4.0,24.0,151119,15071,Other,Many
Irelia,7667.0,9406.0,7667.0,3.0,3.0,15.0,153377,12835,TopLane_Jungle,Many
Nidalee,0.0,10810.0,0.0,1.25,1.0,23.0,103369,8459,TopLane_Jungle,Few
Jayce,4567.0,18447.0,4567.0,3.0,3.0,29.0,194238,17175,TopLane_Jungle,Many
Irelia,2289.0,2579.0,2289.0,0.5833333333333334,1.0,22.0,184968,11289,TopLane_Jungle,Many
Yone,3476.0,10689.0,3476.0,1.6666666666666667,1.0,19.0,242936,15471,Other,Many
Jayce,3000.0,3694.0,3000.0,1.625,1.0,28.0,148955,12908,TopLane_Jungle,Many
Jayce,524.0,734.0,524.0,0.8,0.0,18.0,68334,6326,TopLane_Jungle,Many
Akshan,1962.0,2627.0,1962.0,9.0,0.0,12.0,62084,7417,TopLane_Jungle,Many
Pyke,933.0,933.0,933.0,10.0,0.0,29.0,15464,5191,Other,Few
Viego,1080.0,17706.0,1080.0,7.0,1.0,21.0,78529,8483,TopLane_Jungle,Few
TwistedFate,3518.0,3682.0,3518.0,1.6666666666666667,1.0,22.0,99431,9431,Other,Many
LeeSin,1236.0,15934.0,1236.0,6.0,1.0,17.0,89565,8263,TopLane_Jungle,Few
Yone,5454.0,9127.0,5454.0,1.75,2.0,22.0,236090,15234,Other,Many
Nidalee,1135.0,19611.0,1135.0,11.0,1.0,23.0,103308,8599,TopLane_Jungle,Few
Lissandra,27.0,27.0,27.0,0.3333333333333333,0.0,6.0,32697,3843,Other,Few
Qiyana,2606.0,2606.0,2606.0,1.8333333333333333,1.0,14.0,87940,9910,Other,Many
Tryndamere,4284.0,16755.0,4284.0,1.6666666666666667,2.0,58.0,505220,22758,TopLane_Jungle,Many
Rakan,785.0,1426.0,785.0,1.7692307692307692,0.0,91.0,24305,10261,Other,Few
Tryndamere,6209.0,6920.0,6209.0,2.2,3.0,19.0,119776,11674,TopLane_Jungle,Many
Karma,1685.0,6597.0,1685.0,1.4285714285714286,2.0,66.0,25420,7939,Other,Few
Jhin,3862.0,8039.0,3862.0,2.5,0.0,19.0,107980,8586,Other,Many
Kaisa,261.0,579.0,261.0,0.0,0.0,4.0,38593,4281,Other,Many
Renekton,1441.0,1531.0,1441.0,0.5,0.0,26.0,41793,6739,TopLane_Jungle,Few
Jhin,3529.0,11917.0,3529.0,17.0,1.0,26.0,107530,8768,Other,Many
Akali,2061.0,5391.0,2061.0,4.0,0.0,28.0,113406,11486,TopLane_Jungle,Many
Thresh,1330.0,2053.0,1330.0,12.0,0.0,31.0,17109,6609,Other,Few
XinZhao,0.0,1143.0,0.0,0.8,0.0,16.0,63297,6406,TopLane_Jungle,Few
Graves,957.0,5983.0,957.0,3.0,1.0,24.0,107600,10467,TopLane_Jungle,Few
Rakan,750.0,1292.0,750.0,2.555555555555556,0.0,103.0,20416,8005,Other,Few
Gragas,4684.0,8733.0,4684.0,4.666666666666667,1.0,17.0,123835,11474,TopLane_Jungle,Many
Yone,0.0,1396.0,0.0,1.1666666666666667,0.0,16.0,101436,8603,Other,Many
Leona,0.0,0.0,0.0,0.8,0.0,20.0,10029,4054,Other,Few
Lux,1176.0,3782.0,1176.0,4.333333333333333,0.0,81.0,33794,9378,Other,Few
Ziggs,0.0,146.0,0.0,0.6666666666666666,0.0,16.0,90292,7183,Other,Many
Samira,3179.0,18092.0,3179.0,3.2857142857142856,1.0,36.0,231793,19520,Other,Many
Gragas,0.0,2396.0,0.0,0.0,0.0,6.0,48116,4288,TopLane_Jungle,Few
Sylas,5631.0,9471.0,5631.0,22.0,1.0,14.0,96403,11591,Other,Many
Talon,2334.0,9452.0,2334.0,6.0,0.0,20.0,122371,10915,Other,Many
Nidalee,99.0,24588.0,99.0,1.9090909090909087,1.0,65.0,202603,14450,TopLane_Jungle,Few
Pantheon,0.0,620.0,0.0,2.0,0.0,99.0,30420,7401,Other,Few
Jhin,6835.0,6835.0,6835.0,2.9,0.0,22.0,154490,15820,Other,Many
Jax,2591.0,13340.0,2591.0,2.0,1.0,17.0,126163,9793,TopLane_Jungle,Many
Jinx,5731.0,12838.0,5731.0,3.4285714285714284,3.0,27.0,126280,11480,Other,Many
Akali,1647.0,1647.0,1647.0,1.6,0.0,9.0,70929,8352,TopLane_Jungle,Many
Jax,2550.0,8060.0,2550.0,0.8333333333333334,2.0,19.0,71644,8068,TopLane_Jungle,Many
Gragas,2126.0,17000.0,2126.0,3.25,1.0,21.0,139118,11016,TopLane_Jungle,Few
Viego,2758.0,27620.0,2758.0,3.0,0.0,26.0,137377,10015,TopLane_Jungle,Few
Viego,0.0,17431.0,0.0,1.8333333333333333,0.0,23.0,125516,10091,TopLane_Jungle,Few
Viktor,2338.0,13400.0,2338.0,3.375,1.0,37.0,266054,22159,Other,Many
Kled,6104.0,8459.0,6104.0,12.0,2.0,12.0,87654,10277,TopLane_Jungle,Many
Graves,313.0,22254.0,313.0,2.1666666666666665,0.0,36.0,183309,11305,TopLane_Jungle,Few
Vex,0.0,84.0,0.0,0.0,0.0,9.0,41632,4399,Other,Many
Graves,3019.0,39050.0,3019.0,9.666666666666666,0.0,21.0,203048,17136,TopLane_Jungle,Few
RekSai,2412.0,29200.0,2412.0,5.333333333333333,4.0,26.0,106198,9792,TopLane_Jungle,Few
Jhin,9624.0,12913.0,9624.0,22.0,3.0,36.0,175644,15601,Other,Many
Sett,4130.0,7405.0,4130.0,1.6666666666666667,1.0,19.0,92730,11266,TopLane_Jungle,Many
Karma,51.0,223.0,51.0,1.375,0.0,36.0,26210,8563,Other,Few
Viego,995.0,28711.0,995.0,3.111111111111111,2.0,45.0,218717,18691,TopLane_Jungle,Few
Udyr,1211.0,31137.0,1211.0,8.0,0.0,20.0,147261,11394,TopLane_Jungle,Few
JarvanIV,496.0,24120.0,496.0,2.0,1.0,47.0,138672,10365,TopLane_Jungle,Few
Rumble,821.0,4423.0,821.0,2.8,1.0,23.0,163812,13782,TopLane_Jungle,Few
Yasuo,6290.0,19248.0,6290.0,5.0,2.0,17.0,147329,12898,Other,Many
Kaisa,5411.0,13092.0,5411.0,4.5,1.0,7.0,75844,8723,Other,Many
Akali,0.0,0.0,0.0,2.6,0.0,16.0,78980,9333,TopLane_Jungle,Many
XinZhao,6208.0,41323.0,6208.0,15.0,4.0,19.0,127257,10584,TopLane_Jungle,Few
Talon,0.0,7042.0,0.0,1.6,0.0,21.0,89191,7879,TopLane_Jungle,Few
TwistedFate,524.0,524.0,524.0,3.333333333333333,0.0,25.0,96833,9592,Other,Many
Ezreal,5099.0,5099.0,5099.0,9.0,1.0,13.0,67001,8145,Other,Many
Nautilus,314.0,314.0,314.0,4.125,1.0,80.0,32097,10182,Other,Few
Syndra,4200.0,6592.0,4200.0,5.0,2.0,22.0,141758,12996,Other,Many
Leblanc,1365.0,1365.0,1365.0,1.8,0.0,26.0,65530,8028,Other,Many
Karma,255.0,814.0,255.0,1.7777777777777777,0.0,58.0,33706,7703,Other,Few
XinZhao,1933.0,66410.0,1933.0,5.666666666666668,1.0,59.0,236484,15839,TopLane_Jungle,Few
Jax,3222.0,3222.0,3222.0,0.5714285714285714,1.0,19.0,104130,8750,TopLane_Jungle,Many
Graves,1504.0,2457.0,1504.0,0.6363636363636364,0.0,20.0,146020,10269,TopLane_Jungle,Many
XinZhao,0.0,14896.0,0.0,9.0,1.0,13.0,100885,9639,TopLane_Jungle,Few
Irelia,2225.0,2225.0,2225.0,0.25,1.0,12.0,100680,7627,Other,Many
Poppy,0.0,13115.0,0.0,1.4285714285714286,0.0,54.0,133702,10026,TopLane_Jungle,Few
TwistedFate,0.0,2013.0,0.0,4.0,0.0,15.0,106601,8710,Other,Many
Vex,0.0,346.0,0.0,1.7142857142857142,0.0,21.0,83134,8737,Other,Many
Viktor,377.0,2223.0,377.0,0.8333333333333334,0.0,24.0,110773,9735,Other,Many
Yasuo,3156.0,3156.0,3156.0,14.0,2.0,9.0,87392,9227,Other,Many
Kaisa,627.0,749.0,627.0,1.2,0.0,8.0,51972,7910,Other,Many
Jhin,1209.0,2889.0,1209.0,7.5,0.0,42.0,189397,13207,Other,Many
Nunu,0.0,15539.0,0.0,1.5714285714285714,0.0,32.0,132319,9216,TopLane_Jungle,Few
Leona,0.0,0.0,0.0,9.0,0.0,28.0,16140,5488,Other,Few
Poppy,241.0,241.0,241.0,1.25,0.0,19.0,112494,10510,TopLane_Jungle,Many
Irelia,6287.0,22104.0,6287.0,3.5,1.0,23.0,211890,17319,TopLane_Jungle,Many
TwistedFate,3807.0,4646.0,3807.0,5.333333333333333,1.0,35.0,163438,13869,Other,Many
Blitzcrank,0.0,109.0,0.0,3.0,0.0,30.0,17185,5816,Other,Few
Yasuo,1463.0,3141.0,1463.0,1.0,1.0,19.0,134799,10064,TopLane_Jungle,Many
Jhin,1284.0,4495.0,1284.0,1.0,0.0,33.0,115955,10258,Other,Many
Rumble,489.0,28535.0,489.0,3.8333333333333335,1.0,30.0,142903,12915,TopLane_Jungle,Few
Jinx,0.0,0.0,0.0,0.1428571428571428,0.0,14.0,42420,4934,Other,Many
Jinx,5340.0,9331.0,5340.0,2.5,2.0,37.0,139110,11169,Other,Many
Ziggs,26186.0,39315.0,26186.0,6.0,4.0,22.0,166677,11932,Other,Many
Taliyah,0.0,12161.0,0.0,1.375,0.0,23.0,134395,9865,TopLane_Jungle,Few
Rakan,335.0,335.0,335.0,3.6666666666666665,0.0,72.0,15298,8140,Other,Few
LeeSin,817.0,20942.0,817.0,7.333333333333332,3.0,35.0,124996,12213,TopLane_Jungle,Few
Jax,8354.0,8354.0,8354.0,4.5,3.0,17.0,100769,10683,TopLane_Jungle,Many
Akshan,2213.0,2213.0,2213.0,7.0,0.0,18.0,72633,8062,Other,Many
TwistedFate,967.0,3438.0,967.0,2.333333333333333,0.0,16.0,82531,7865,Other,Many
RekSai,3198.0,11686.0,3198.0,1.0,0.0,21.0,111688,9077,TopLane_Jungle,Few
Graves,15388.0,19110.0,15388.0,8.0,5.0,27.0,217880,16562,TopLane_Jungle,Many
Shyvana,330.0,4850.0,330.0,2.6666666666666665,0.0,65.0,110511,12168,TopLane_Jungle,Many
Samira,5866.0,20104.0,5866.0,1.8888888888888888,3.0,27.0,178008,13968,Other,Many
LeeSin,1206.0,29441.0,1206.0,4.8,1.0,18.0,133527,11408,TopLane_Jungle,Few
Thresh,0.0,100.0,0.0,2.0,0.0,41.0,12294,5171,Other,Few
Lux,2344.0,2344.0,2344.0,3.4,0.0,44.0,30393,8068,Other,Few
Jax,7384.0,14409.0,7384.0,2.75,3.0,20.0,156813,14078,TopLane_Jungle,Many
Nidalee,3116.0,29722.0,3116.0,8.25,1.0,33.0,206220,15984,TopLane_Jungle,Few
Renekton,1725.0,2123.0,1725.0,2.0,0.0,17.0,84079,9230,TopLane_Jungle,Many
Hecarim,598.0,7520.0,598.0,4.2,1.0,13.0,118616,11291,TopLane_Jungle,Few
Poppy,0.0,12350.0,0.0,1.2857142857142858,1.0,18.0,92879,8448,TopLane_Jungle,Few
Samira,2163.0,2163.0,2163.0,0.3333333333333333,1.0,24.0,103003,9050,Other,Many
Viego,796.0,29393.0,796.0,13.0,0.0,15.0,84388,8873,TopLane_Jungle,Few
Yone,693.0,4102.0,693.0,0.6,0.0,16.0,93560,6791,Other,Many
Viktor,3241.0,3241.0,3241.0,6.0,1.0,8.0,121199,11684,TopLane_Jungle,Many
Syndra,1099.0,3313.0,1099.0,2.8,0.0,33.0,158008,13579,Other,Many
Lulu,989.0,2992.0,989.0,4.25,0.0,92.0,14843,8311,Other,Few
Gangplank,5971.0,10386.0,5971.0,3.333333333333333,3.0,13.0,117507,10242,TopLane_Jungle,Many
Zed,0.0,17339.0,0.0,2.5,1.0,37.0,133048,13622,TopLane_Jungle,Few
Talon,5617.0,38663.0,5617.0,2.0,1.0,27.0,301230,19296,TopLane_Jungle,Few
Jhin,6785.0,9360.0,6785.0,4.333333333333333,2.0,22.0,137113,10493,Other,Many
Graves,1766.0,5109.0,1766.0,1.2857142857142858,0.0,22.0,108245,8842,TopLane_Jungle,Many
RekSai,5103.0,44696.0,5103.0,5.333333333333333,3.0,22.0,214602,13364,TopLane_Jungle,Few
Pyke,254.0,254.0,254.0,1.3333333333333333,0.0,56.0,23826,9277,Other,Few
Jhin,2103.0,6217.0,2103.0,1.4,0.0,14.0,87344,9175,Other,Many
Karma,103.0,103.0,103.0,0.9230769230769232,0.0,38.0,9519,7748,Other,Few
Gragas,96.0,451.0,96.0,2.1111111111111107,0.0,55.0,48158,8335,Other,Few
Rakan,154.0,579.0,154.0,1.25,0.0,78.0,31017,8541,Other,Few
Graves,1133.0,5863.0,1133.0,0.5,0.0,17.0,127988,9854,TopLane_Jungle,Many
Yone,0.0,4170.0,0.0,1.5,0.0,21.0,108518,8891,TopLane_Jungle,Many
Kaisa,8909.0,33275.0,8909.0,3.7142857142857135,4.0,50.0,179854,16282,Other,Many
Jhin,2159.0,3472.0,2159.0,1.875,1.0,20.0,109735,10097,Other,Many
Galio,1339.0,1701.0,1339.0,2.2857142857142856,0.0,116.0,43868,9932,Other,Few
Pyke,0.0,640.0,0.0,8.0,0.0,54.0,19739,10150,Other,Few
Viego,1018.0,27276.0,1018.0,13.0,1.0,17.0,113491,8725,TopLane_Jungle,Few
Kassadin,2123.0,3785.0,2123.0,0.8,0.0,34.0,114320,10118,Other,Many
Zoe,3545.0,7903.0,3545.0,22.0,2.0,16.0,101697,10856,Other,Many
